Tipo de Solicitud,Nro. GEX,Fecha Vencimiento,Estado,Regional,Departamento,Fecha de Solicitud,Fecha de Resolución,Fecha de Inscripción,Caudal,Volumen,Uso,Destino,Latitud,Longitud,Mes Inicio,Mes Final,Horas x Año,Depto.-Padrón,Id Solicitud,Sección y localidad catastral,profundidad,Diámetro,Caudal Ensayado,Nivel Estático,Nivel Dinámico,Accion Solicitud,Tipo Resolución,Tiempo de Tramitación,Estado Agrupado,Antigüedad Pendiente
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-484,2024-06-30,Registrada,DURAZNO,DURAZNO,2018-02-22,2018-02-22,2018-07-11,6.0,12960.0,Riego,Frutales,-33.39246788,-56.55344153,12.0,11.0,2160.0,DURAZNO-3071,244137.0,,58.0,200.0,6.0,4.25,32.75,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-486,2025-12-10,Registrada,SAN JOSÉ,CANELONES,2015-09-15,2015-12-10,2016-03-01,7.5,15840.0,Industrial,Alimentos y bebidas,-34.58804507,-56.25073415,12.0,11.0,2112.0,CANELONES-12132,244139.0,,57.0,0.3,7.5,14.2,34.9,Nueva,Permiso de uso,2.8252299605781865,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-487,2025-12-11,Registrada,SAN JOSÉ,CANELONES,2015-09-15,2015-12-11,2016-02-29,7.2,5760.0,Riego,Otros,-34.57985494,-56.24967635,12.0,4.0,800.0,CANELONES-12132,244140.0,,40.1,0.15,7.2,,,Nueva,Permiso de uso,2.8580814717477003,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-488,2025-12-11,Registrada,SAN JOSÉ,CANELONES,2015-09-15,2015-12-11,2016-01-27,4.6,3680.0,Otros usos agropecuarios,Otros,-34.57318326,-56.24996736,12.0,4.0,800.0,CANELONES-12132,244141.0,,65.2,0.2,4.6,13.5,60.0,Nueva,Permiso de uso,2.8580814717477003,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-49,2019-11-01,Registrada,SALTO,SALTO,2015-02-06,2016-05-31,2016-06-22,6.0,3600.0,Riego,Frutales,-31.35590999,-57.92837678,12.0,11.0,600.0,SALTO-21285,244143.0,6.0,24.0,160.0,6.0,16.0,20.0,Nueva,Permiso de uso,15.768725361366622,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-491,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-16,2015-12-10,2016-02-18,4.8,2688.0,Riego,Frutales,-34.59537603,-56.24765612,12.0,4.0,560.0,CANELONES-12132,244145.0,,96.35,0.15,4.8,4.55,71.0,Nueva,Permiso de uso,2.7923784494086727,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-493,2025-12-07,Registrada,SAN JOSÉ,CANELONES,2015-09-16,2015-12-07,2016-02-03,3.5,3780.0,Otros usos agropecuarios,Abrevadero de ganado,-34.56350084,-56.23532461,12.0,11.0,1080.0,CANELONES-12132,244147.0,,25.0,0.31,8.5,13.0,18.0,Nueva,Permiso de uso,2.6938239159001314,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-495,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-16,2015-12-07,2016-01-21,20.0,14400.0,Riego,Frutales,-34.5797483,-56.24926162,12.0,4.0,720.0,CANELONES-12132,244149.0,,100.0,0.15,22.0,8.0,70.0,Nueva,Permiso de uso,2.6938239159001314,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-497,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-16,2015-12-10,2016-02-02,12.0,3960.0,Riego,Frutales,-34.58740815,-56.25233298,12.0,4.0,330.0,CANELONES-12132,244151.0,,100.0,0.15,16.0,18.0,77.0,Nueva,Permiso de uso,2.7923784494086727,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-5,2025-01-29,Registrada,SAN JOSÉ,COLONIA,2013-05-17,2015-01-14,2015-01-29,7.2,11520.0,Riego,Hortalizas,-34.42700968,-57.24896355,12.0,3.0,1600.0,COLONIA-20121,244154.0,,36.0,160.0,7.2,15.4,19.7,Nueva,Permiso de uso,19.940867279894874,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-50,2026-06-30,Registrada,SALTO,SALTO,2015-02-06,2016-04-08,2016-05-03,22.0,29040.0,Riego,Hortalizas,-31.3094985,-57.85226694,12.0,10.0,1320.0,SALTO-6920,244155.0,1.0,36.0,160.0,22.0,10.0,18.0,Nueva,Permiso de uso,14.027595269382392,Registrada,
Permiso de Estudio,SGRH-2015-10-004-0510-1-505,2016-04-08,Registrada,SAN JOSÉ,CANELONES,2015-09-18,2015-10-08,2015-10-16,0.0,0.0,Riego,Hortalizas,-34.67656299,-56.13374055,12.0,3.0,1920.0,CANELONES-49084,244160.0,6.0,35.0,0.2,,,,Nueva,Permiso de uso,0.657030223390276,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-509,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-21,2016-04-20,2016-05-27,14.0,10080.0,Riego,Frutales,-34.59755231,-56.25635595,12.0,4.0,720.0,CANELONES-24964,244164.0,17.0,134.0,0.15,14.4,20.0,70.0,Nueva,Permiso de uso,6.964520367936925,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-51,2019-11-01,Registrada,SALTO,SALTO,2015-02-09,2016-05-19,2016-06-09,24.0,14400.0,Riego,Frutales,-31.35708333,-57.92721596,12.0,11.0,600.0,SALTO-21285,244165.0,6.0,56.0,160.0,24.0,20.0,28.0,Nueva,Permiso de uso,15.275952693823916,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-512,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-21,2015-12-18,2016-02-29,15.0,14400.0,Riego,Frutales,-34.61595869,-56.22926337,12.0,4.0,960.0,,244168.0,,107.0,152.0,15.0,6.0,77.3,Renov/Modif,Permiso de uso,2.890932982917214,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-514,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-21,2015-12-10,2016-02-02,7.2,4147.0,Riego,Frutales,-34.61070689,-56.2532116,12.0,3.0,576.0,CANELONES-42505,244170.0,,120.0,0.15,7.2,6.55,101.28,Renov/Modif,Permiso de uso,2.628120893561104,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-517,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-09-22,2015-12-07,2016-02-03,4.0,3840.0,Riego,Frutales,-34.63352629,-56.21925509,12.0,4.0,960.0,CANELONES-19056,244173.0,17.0,123.0,203.0,4.0,,95.0,Renov/Modif,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-52,2025-03-26,Registrada,MONTEVIDEO,CANELONES,2015-02-10,2015-03-26,2015-05-28,7.0,34944.0,Industrial,Envasado de agua,-34.78414688,-55.48306913,12.0,11.0,4992.0,CANELONES-57311,244176.0,,34.0,130.0,7.0,17.5,20.5,Nueva,Permiso de uso,1.445466491458607,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-524,2025-06-08,Registrada,SAN JOSÉ,SAN JOSÉ,2015-09-23,2016-06-08,2016-06-27,12.0,23040.0,Otros usos agropecuarios,Abrevadero de ganado,-34.64729215,-56.77771772,12.0,11.0,1920.0,SAN JOSÉ-18818,244181.0,,36.0,305.0,12.0,6.0,13.0,Nueva,Permiso de uso,8.508541392904073,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-528,2026-12-10,Registrada,FRAY BENTOS,PAYSANDÚ,2015-09-25,2015-12-10,2016-02-25,7.0,30240.0,Otros usos,Comercial y servicios,-32.31356147,-58.08051242,12.0,11.0,4320.0,PAYSANDÚ-19793,244185.0,1.0,60.0,304.0,9.0,22.14,27.35,Nueva,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-529,2018-06-12,Registrada,SALTO,PAYSANDÚ,2015-09-25,2017-07-13,2017-07-27,10.0,10800.0,Riego,Hortalizas,-31.48393468,-57.91178632,12.0,11.0,1080.0,PAYSANDÚ-5693,244186.0,,52.0,152.4,10.0,14.61,22.8,Nueva,Permiso de uso,21.583442838370566,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-531,2029-06-30,Registrada,SALTO,SALTO,2019-03-14,2019-03-14,2019-04-09,12.0,51840.0,Riego,Hortalizas,-31.3661684,-57.90830699,12.0,11.0,4320.0,SALTO-21421,244189.0,,20.0,152.0,15.0,12.0,17.0,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-537,2027-04-05,Registrada,MONTEVIDEO,MONTEVIDEO,2015-09-28,2017-04-05,2017-05-10,0.35,126.0,Usos no consuntivos,Monitoreo/Investigación,-34.82719026,-56.27910987,12.0,11.0,360.0,MONTEVIDEO-419995,244195.0,13.0,24.0,355.0,0.35,6.0,11.0,Nueva,Permiso de uso,18.232588699080157,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-538,2025-12-07,Registrada,FRAY BENTOS,SORIANO,2015-09-29,2015-12-07,2016-01-26,8.0,264.0,Industrial,Envasado de agua,-33.53622745,-58.19595216,12.0,11.0,264.0,SORIANO-1061,244196.0,,50.0,0.3,8.0,12.0,,Nueva,Permiso de uso,2.266754270696452,Registrada,
Permiso de Estudio,SGRH-2015-10-004-0510-1-54,2016-12-28,Registrada,MONTEVIDEO,CANELONES,2015-02-11,2016-06-28,2016-07-12,0.0,0.0,Riego,Cereales/Oleaginosas,-34.72691055,-56.27413058,12.0,3.0,1920.0,CANELONES-22034,244198.0,5.0,30.0,0.16,,,,Nueva,Permiso de uso,16.52431011826544,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-541,2026-02-16,Registrada,MONTEVIDEO,MONTEVIDEO,2015-09-29,2016-02-16,2016-03-18,24.0,138240.0,Industrial,Alimentos y bebidas,-34.82622858,-56.28747753,12.0,11.0,5760.0,MONTEVIDEO-422656,244200.0,13.0,30.0,355.0,18.0,1.8,5.0,Nueva,Permiso de uso,4.599211563731932,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-542,2025-11-09,Registrada,TREINTA Y TRES,TREINTA Y TRES,2013-05-17,2015-09-29,2015-11-09,6.0,21600.0,Otros usos agropecuarios,Abrevadero de ganado,-32.97451828,-53.97227681,12.0,11.0,3600.0,TREINTA Y TRES-709,244201.0,,34.0,160.0,6.0,5.0,,Nueva,Permiso de uso,28.416557161629434,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-544,2026-02-16,Registrada,MONTEVIDEO,MONTEVIDEO,2015-09-30,2016-02-16,2016-04-01,6.0,34560.0,Industrial,Alimentos y bebidas,-34.82472705,-56.28652862,12.0,11.0,5760.0,MONTEVIDEO-422656,244203.0,13.0,30.0,355.0,6.0,4.0,10.0,Nueva,Permiso de uso,4.566360052562418,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-545,2026-02-16,Registrada,MONTEVIDEO,MONTEVIDEO,2015-09-30,2016-02-16,2016-04-01,12.0,69120.0,Industrial,Alimentos y bebidas,-34.82634945,-56.28429729,12.0,11.0,5760.0,MONTEVIDEO-422656,244204.0,13.0,30.0,355.0,14.4,1.5,10.0,Nueva,Permiso de uso,4.566360052562418,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-546,2017-01-31,Registrada,TACUAREMBÓ,TACUAREMBÓ,2015-10-01,2015-12-15,2016-02-05,4.5,19440.0,Industrial,Otros,-32.57779884,-56.41534724,12.0,11.0,4320.0,TACUAREMBÓ-2079,244205.0,10.0,67.0,0.15,4.5,12.0,31.0,Renov/Modif,Permiso de uso,2.463863337713535,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-552,2050-12-17,Registrada,RÍO BRANCO,CERRO LARGO,2015-10-02,2015-10-26,2015-12-17,0.9,5184.0,Consumo humano,Abastecimiento a poblaciones,-32.33429338,-53.82848269,12.0,11.0,5760.0,CERRO LARGO-6.340,244212.0,12.0,80.0,152.4,0.9,2.8,32.3,Nueva,Sin Resolución,0.7884362680683311,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-558,2025-06-30,Registrada,SAN JOSÉ,CANELONES,2015-10-06,2017-01-17,2017-02-02,10.0,36000.0,Riego,Hortalizas,-34.51219829,-56.19325106,12.0,5.0,3600.0,CANELONES-7088,244218.0,,54.0,0.15,10.0,6.0,30.0,Nueva,Permiso de uso,15.407358738501971,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-560,2026-05-02,Registrada,SALTO,SALTO,2015-10-06,2016-05-02,2016-06-09,20.5,98400.0,Industrial,Alimentos y bebidas,-31.38524284,-57.88262637,12.0,11.0,4800.0,SALTO-10299,244220.0,,31.0,125.0,20.5,10.8,11.4,Nueva,Permiso de uso,6.865965834428383,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-561,2026-05-05,Registrada,SALTO,SALTO,2015-10-06,2016-05-05,2016-05-27,18.8,90240.0,Industrial,Alimentos y bebidas,-31.38421262,-57.88277178,12.0,11.0,4800.0,SALTO-10299,244221.0,,29.0,150.0,18.8,10.9,11.3,Nueva,Permiso de uso,6.964520367936925,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-57,2025-05-06,Registrada,FRAY BENTOS,COLONIA,2015-02-13,2015-05-06,2015-06-23,7.0,18480.0,Industrial,Envasado de agua,-34.10609945,-57.80301401,12.0,11.0,2640.0,COLONIA-7438,244230.0,2.0,60.0,152.0,15.0,8.0,15.0,Renov/Modif,Permiso de uso,2.6938239159001314,Registrada,
Proyecto de Aprovechamiento,2015/14000/14684,2026-03-14,Registrada,MONTEVIDEO,SAN JOSÉ,2015-10-09,2016-03-14,,4.0,17280.0,Industrial,Química,-34.77837492,-56.36430287,12.0,11.0,4320.0,SAN JOSÉ-12152,244233.0,,29.0,300.0,4.0,1.69,4.59,Nueva,Sin Resolución,5.157687253613666,Registrada,
Proyecto de Aprovechamiento,2015/14000/14701,2026-03-15,Registrada,MONTEVIDEO,SAN JOSÉ,2015-10-09,2016-03-15,2016-04-12,4.0,17280.0,Industrial,Química,-34.77853073,-56.36374677,12.0,11.0,4320.0,SAN JOSÉ-12152,244234.0,,25.0,300.0,4.0,1.03,4.14,Nueva,Permiso de uso,5.19053876478318,Registrada,
Permiso de Estudio,SGRH-2015-10-004-0510-1-575,2016-05-16,Registrada,SALTO,SALTO,2015-10-13,2015-11-16,2015-11-25,0.0,0.0,Riego,Hortalizas,-31.07086235,-57.78735967,12.0,3.0,1920.0,SALTO-424,244236.0,,60.0,0.16,,,,Nueva,Permiso de uso,1.1169513797634691,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-576,2025-06-30,Registrada,SALTO,SALTO,2017-10-19,2017-10-19,2018-02-15,10.0,46080.0,Riego,Hortalizas,-31.34544099,-57.88007819,12.0,11.0,4608.0,SALTO-4259,244237.0,,36.0,128.0,10.0,11.0,16.0,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-577,2050-10-26,Registrada,MONTEVIDEO,CANELONES,2015-10-15,2015-10-26,2015-12-04,0.5,2880.0,Consumo humano,Abastecimiento a poblaciones,-34.68953162,-55.80368956,12.0,11.0,5760.0,CANELONES-57406,244238.0,17.0,32.0,152.4,0.5,4.54,15.0,Nueva,Permiso de uso,0.36136662286465177,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-602,2050-10-26,Registrada,SAN JOSÉ ESTE,CANELONES,2015-10-26,2015-10-26,2015-12-01,2.0,11520.0,Consumo humano,Abastecimiento a poblaciones,-34.39043959,-55.79786953,12.0,11.0,5760.0,CANELONES-3425,244267.0,10.0,62.0,152.4,2.0,15.0,20.0,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-604,2050-10-26,Registrada,MONTEVIDEO,CANELONES,2015-10-26,2015-10-27,2015-12-04,12.0,69120.0,Consumo humano,Abastecimiento a poblaciones,-34.72183535,-55.82883396,12.0,11.0,5760.0,CANELONES-58990,244269.0,7.0,60.0,203.2,12.0,15.0,36.4,Nueva,Permiso de uso,0.0328515111695138,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-606,2050-10-26,Registrada,SAN JOSÉ ESTE,CANELONES,2015-10-26,2015-10-27,2015-12-02,1.8,10368.0,Consumo humano,Abastecimiento a poblaciones,-34.44514576,-55.76896724,12.0,11.0,5760.0,CANELONES-2001,244271.0,10.0,30.0,152.4,1.8,9.0,14.5,Nueva,Permiso de uso,0.0328515111695138,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-607,2026-02-28,Registrada,SAN JOSÉ,CANELONES,2015-10-28,2016-02-29,2016-03-31,2.0,7680.0,Otros usos agropecuarios,Otros,-34.60170462,-56.12843694,12.0,11.0,3840.0,CANELONES-8067,244272.0,,34.5,152.0,2.9,9.0,24.0,Renov/Modif,Permiso de uso,4.073587385019711,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-608,2026-03-14,Registrada,MONTEVIDEO,CANELONES,2015-10-28,2016-03-14,2016-03-30,2.0,7680.0,Otros usos agropecuarios,Otros,-34.65829261,-56.10204186,12.0,11.0,3840.0,CANELONES-29358,244273.0,,34.0,127.0,5.0,7.0,24.0,Renov/Modif,Permiso de uso,4.533508541392904,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-611,2025-12-10,Registrada,TREINTA Y TRES,TREINTA Y TRES,2015-10-29,2015-12-10,2016-02-03,0.6,2016.0,Industrial,Otros,-33.2945854,-55.10763169,12.0,11.0,3360.0,TREINTA Y TRES-8396,244276.0,,70.0,160.0,20.0,3.0,55.0,Nueva,Permiso de uso,1.3797634691195795,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-623,2026-03-14,Registrada,MONTEVIDEO,CANELONES,2015-11-06,2016-03-14,2016-05-02,4.8,10138.0,Industrial,Envasado de agua,-34.78790443,-55.92322634,12.0,11.0,2112.0,CANELONES-24210,244288.0,14.0,26.0,0.25,4.8,3.5,14.5,Nueva,Permiso de uso,4.23784494086728,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-624,2025-06-30,Registrada,SALTO,SALTO,2015-11-09,2016-06-09,2016-07-01,14.0,50400.0,Riego,Hortalizas,-31.36518666,-57.84590026,12.0,11.0,3600.0,SALTO-4938,244289.0,3.0,42.0,155.0,24.0,6.0,12.0,Nueva,Permiso de uso,6.9973718791064385,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-625,2026-03-14,Registrada,SAN JOSÉ ESTE,CANELONES,2015-11-09,2016-03-14,2016-05-25,5.0,28800.0,Otros usos agropecuarios,Tambo,-34.53863279,-56.06451677,12.0,11.0,5760.0,CANELONES-13175,244290.0,13.0,42.0,152.0,5.5,6.0,30.0,Renov/Modif,Permiso de uso,4.139290407358739,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-626,2050-10-26,Registrada,RÍO BRANCO,CERRO LARGO,2015-10-26,2015-11-09,2015-12-02,0.4,2304.0,Consumo humano,Abastecimiento a poblaciones,-32.34846472,-54.63746089,12.0,11.0,5760.0,CERRO LARGO-6031,244291.0,7.0,60.0,152.4,0.4,9.5,45.6,Nueva,Permiso de uso,0.45992115637319314,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-628,2050-10-26,Registrada,RÍO BRANCO,CERRO LARGO,2015-11-10,2015-12-07,2015-12-07,0.26,1498.0,Consumo humano,Abastecimiento a poblaciones,-32.60000982,-54.29270467,12.0,11.0,5760.0,CERRO LARGO-835,244293.0,,132.0,152.4,0.26,15.4,87.3,Nueva,Permiso de uso,0.8869908015768725,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-629,2050-10-26,Registrada,RÍO BRANCO,CERRO LARGO,2015-10-26,2015-11-10,2015-12-01,6.1,35136.0,Consumo humano,Abastecimiento a poblaciones,-32.58778753,-54.29675385,12.0,11.0,5760.0,CERRO LARGO-9886,244294.0,,93.0,152.4,6.1,21.2,71.85,Nueva,Permiso de uso,0.49277266754270693,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-635,2026-02-16,Registrada,SAN JOSÉ,SAN JOSÉ,2015-11-17,2016-02-16,2016-03-30,73.0,420480.0,Industrial,Alimentos y bebidas,-34.402531,-56.5376691,12.0,11.0,5760.0,SAN JOSÉ-18640,244301.0,,36.0,203.2,73.0,11.5,15.6,Nueva,Permiso de uso,2.9894875164257555,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-636,2026-03-14,Registrada,SAN JOSÉ,SAN JOSÉ,2015-11-18,2016-03-14,2016-05-10,118.0,679680.0,Industrial,Alimentos y bebidas,-34.4002131,-56.53786627,12.0,11.0,5760.0,SAN JOSÉ-18640,244302.0,2.0,37.0,203.2,118.0,12.1,16.6,Nueva,Permiso de uso,3.843626806833114,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-637,2026-02-16,Registrada,SAN JOSÉ,SAN JOSÉ,2015-11-18,2016-02-16,2016-04-01,44.0,253440.0,Industrial,Alimentos y bebidas,-34.39499393,-56.54379058,12.0,11.0,5760.0,SAN JOSÉ-18640,244303.0,,34.0,203.2,44.0,12.3,17.0,Nueva,Permiso de uso,2.9566360052562417,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-639,2026-02-18,Registrada,SAN JOSÉ,SAN JOSÉ,2015-11-18,2016-02-18,2016-04-01,88.0,506880.0,Industrial,Alimentos y bebidas,-34.3908977,-56.54439591,12.0,11.0,5760.0,SAN JOSÉ-18640,244305.0,,37.0,203.2,88.0,7.46,15.8,Nueva,Permiso de uso,3.0223390275952693,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-64,2025-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,2015-02-26,2015-05-04,2015-06-23,20.0,28000.0,Riego,Hortalizas,-34.82317852,-56.38815288,12.0,6.0,1400.0,MONTEVIDEO-167005,244306.0,13.0,60.0,152.0,20.0,7.0,35.0,Nueva,Permiso de uso,2.2010512483574245,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-641,2025-12-14,Registrada,SAN JOSÉ,CANELONES,2015-11-18,2015-12-14,2016-01-28,0.5,1440.0,Riego,Otros,-34.57075824,-56.26444807,12.0,11.0,2880.0,CANELONES-19714,244308.0,,7.0,1600.0,0.5,1.9,7.0,Nueva,Permiso de uso,0.8541392904073587,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-648,2050-10-26,Registrada,SAN JOSÉ,COLONIA,2015-10-26,2015-11-23,2015-12-15,3.6,20736.0,Consumo humano,Abastecimiento a poblaciones,-34.42538949,-57.2055232,12.0,11.0,5760.0,COLONIA-17685,244315.0,,28.0,152.4,3.6,12.5,14.74,Nueva,Permiso de uso,0.9198423127463863,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-65,2025-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,2015-02-27,2015-12-07,2016-02-18,12.0,12600.0,Riego,Hortalizas,-34.82197978,-56.40104232,12.0,6.0,1050.0,MONTEVIDEO-166978,244317.0,13.0,40.0,152.0,12.0,20.0,34.0,Nueva,Permiso de uso,9.296977660972404,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-650,2050-10-26,Registrada,FRAY BENTOS,COLONIA,2015-10-26,2015-11-24,2015-12-15,2.5,14400.0,Consumo humano,Abastecimiento a poblaciones,-34.00240663,-57.57263514,12.0,11.0,5760.0,COLONIA-3398,244318.0,2.0,43.0,152.4,2.5,9.5,14.5,Nueva,Permiso de uso,0.9526938239159001,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-651,2025-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,2015-11-24,2016-03-17,2016-05-02,6.0,19440.0,Riego,Frutales,-34.74888707,-56.31194415,12.0,5.0,3240.0,MONTEVIDEO-150001,244319.0,,26.0,1500.0,6.0,6.0,24.0,Nueva,Permiso de uso,3.7450722733245727,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-653,2025-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,2015-11-24,2016-06-09,2016-06-27,6.0,19440.0,Riego,Frutales,-34.74611187,-56.31167586,12.0,5.0,3240.0,MONTEVIDEO-120558,244321.0,,25.0,1500.0,6.0,5.0,23.0,Nueva,Permiso de uso,6.504599211563732,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-654,2050-10-26,Registrada,FRAY BENTOS,COLONIA,2015-10-26,2015-11-24,2016-04-13,1.5,6480.0,Consumo humano,Abastecimiento a poblaciones,-33.98035602,-57.63070124,12.0,11.0,4320.0,COLONIA-17585,244322.0,,43.0,152.4,1.5,8.0,21.0,Nueva,Permiso de uso,0.9526938239159001,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-655,2050-12-09,Registrada,FRAY BENTOS,COLONIA,2015-10-26,2015-11-24,2015-12-09,4.0,17280.0,Consumo humano,Abastecimiento a poblaciones,-34.3659506,-57.31960845,12.0,11.0,4320.0,COLONIA-1659,244323.0,,31.0,152.4,4.0,6.0,16.0,Nueva,Permiso de uso,0.9526938239159001,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-657,2050-10-26,Registrada,MONTEVIDEO,CANELONES,2015-10-26,2015-11-25,2015-12-29,0.3,1296.0,Consumo humano,Abastecimiento a poblaciones,-34.49924729,-55.68607574,12.0,11.0,4320.0,CANELONES-39609,244325.0,,40.0,152.4,0.3,11.5,23.45,Nueva,Permiso de uso,0.9855453350854139,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-659,2050-12-18,Registrada,TACUAREMBÓ,DURAZNO,2015-11-25,2015-12-18,2015-12-18,1.7,9792.0,Consumo humano,Abastecimiento a poblaciones,-32.82703652,-55.5280526,12.0,11.0,5760.0,DURAZNO-6522,244327.0,,55.0,152.4,1.7,10.0,17.0,Nueva,Permiso de uso,0.7555847568988173,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-66,2025-06-30,Registrada,MONTEVIDEO,MONTEVIDEO,2015-03-02,2015-06-26,2015-09-14,11200.0,20.0,Riego,Hortalizas,-34.85401665,-56.32266544,12.0,6.0,560.0,MONTEVIDEO-413861,244328.0,16.0,76.0,0.15,20.0,12.0,30.0,Cesión,Permiso de uso,3.8107752956636003,Registrada,
Proyecto de Aprovechamiento,SGRH-2015-10-004-0510-1-660,2026-06-30,Registrada,SALTO,SALTO,2015-11-25,2016-11-28,2016-12-16,22.5,103680.0,Riego,Hortalizas,-31.35086904,-57.8683572,12.0,11.0,5184.0,SALTO-4994,244329.0,,57.0,154.0,22.5,13.0,16.7,Renov/Modif,Permiso de uso,12.12220762155059,Registrada,
